question_id,source_layer,department,section_or_level,question_text,answer_status,answer_column,dropdown_module,destination_view,local_ollama_enabled,web_research_enabled,fidic_check_enabled,egypt_law_check_enabled,project_data_required,evidence_fields_required,response_template,search_keywords,source_file
QB-MAIN-0001,Main Technical Question Bank,Executive Technical Oversight,Technical Governance,"What technical issue is currently creating the highest schedule, cost, safety, quality, or contractual exposure?",Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Executive Technical Oversight, Technical Governance, schedule, cost, quality, safety, contract",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0117,Learning / Know-How Question Bank,Cost Control,Professional / Expert Level,"How do I defend the department’s position in executive meetings, client meetings, claims negotiations, audits, or dispute scenarios?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Cost Control, Professional / Expert Level, ai, audit, claims",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0118,Learning / Know-How Question Bank,Cost Control,Professional / Expert Level,"How do I transform Cost Control from a reactive function into a predictive, data-driven, risk-based function that supports company profitability?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Cost Control, Professional / Expert Level, data, cost, risk",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0119,Learning / Know-How Question Bank,Cost Control,Professional / Expert Level,"How do I automate, digitize, or standardize cost coding, commitment control, actual cost validation, EAC/ETC, cost variance, recoverable vs non-recoverable cost separation without mixing data between projects or weakening auditability?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Cost Control, Professional / Expert Level, data, audit, cost",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0120,Learning / Know-How Question Bank,Cost Control,Professional / Expert Level,"How do I mentor junior and intermediate staff so their questions evolve from task execution to technical judgment, commercial awareness, and leadership?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Cost Control, Professional / Expert Level, mentor",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0121,Learning / Know-How Question Bank,Quantity Surveying / Commercial,Entry Level,"How do I understand the core purpose of Quantity Surveying / Commercial and its role in measurement, valuation, payment applications, variations, subcontract certification, final account, and commercial entitlement?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Quantity Surveying / Commercial, Entry Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0122,Learning / Know-How Question Bank,Quantity Surveying / Commercial,Entry Level,"How do I identify, read, and control the basic records used by this department, including BOQ, drawings, takeoff sheets, payment applications, certified invoices, variation log, dayworks, final account file?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Quantity Surveying / Commercial, Entry Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0123,Learning / Know-How Question Bank,Quantity Surveying / Commercial,Entry Level,"How do I recognize the latest approved information before using it for BOQ measurement, payment application, or variation valuation?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Quantity Surveying / Commercial, Entry Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0124,Learning / Know-How Question Bank,Quantity Surveying / Commercial,Entry Level,"How do I collect, label, save, and communicate evidence so it can support future decisions, audits, claims, or handover?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Quantity Surveying / Commercial, Entry Level, ai, evidence, audit, claims",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0125,Learning / Know-How Question Bank,Quantity Surveying / Commercial,Entry Level,"How do I detect basic errors, missing documents, outdated revisions, wrong quantities, wrong dates, or unapproved assumptions in subcontract certification?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Quantity Surveying / Commercial, Entry Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0126,Learning / Know-How Question Bank,Quantity Surveying / Commercial,Entry Level,"How do I know when an issue should be escalated to a senior engineer, manager, commercial team, HSE, QA/QC, or client-facing role?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Quantity Surveying / Commercial, Entry Level, hse",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0127,Learning / Know-How Question Bank,Quantity Surveying / Commercial,Intermediate Level,"How do I apply the standard workflow for BOQ measurement from request/initiation through review, approval, execution, and closure?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Quantity Surveying / Commercial, Intermediate Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0128,Learning / Know-How Question Bank,Quantity Surveying / Commercial,Intermediate Level,"How do I coordinate Quantity Surveying / Commercial inputs with Planning, Cost, Procurement, QA/QC, HSE, Site, Finance, Contracts, and Maintenance?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Quantity Surveying / Commercial, Intermediate Level, ai, cost, hse, maintenance",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0129,Learning / Know-How Question Bank,Quantity Surveying / Commercial,Intermediate Level,How do I validate the technical quality of payment application and explain whether the available data is sufficient for decision-making?,Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Quantity Surveying / Commercial, Intermediate Level, ai, data, quality",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0130,Learning / Know-How Question Bank,Quantity Surveying / Commercial,Intermediate Level,"How do I compare planned versus actual performance for variation valuation and identify variance, root cause, responsible party, and immediate action?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Quantity Surveying / Commercial, Intermediate Level",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0131,Learning / Know-How Question Bank,Quantity Surveying / Commercial,Intermediate Level,"How do I prepare a professional response, register update, technical note, dashboard input, or management summary for subcontract certification?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Quantity Surveying / Commercial, Intermediate Level, dashboard",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-LEARN-0132,Learning / Know-How Question Bank,Quantity Surveying / Commercial,Intermediate Level,"How do I decide whether an issue affects time, cost, cash flow, quality, HSE, contractual entitlement, operational continuity, or client satisfaction?",Needs training/know-how AI answer,,Problem Solving Engine,Learning / Know-How Solver,YES,YES,AUTO when contract/claim/time/cost related,AUTO when legal/contract/compliance related,OPTIONAL / contextual,records | workflow | checks | risk | output | escalation,Concept → Records Needed → Step-by-step Workflow → Checks → Risk/Impact → Output/Template,"Quantity Surveying / Commercial, Intermediate Level, cost, quality, hse",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
